character	killed by	death	type
Seedy's Owner	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Sellsword Ramdall	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Sellsword Ramdall's pal		Murdered by Gorgonopsids (eventually reborn within the New World)	reincarnated
Servant Aremiah	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Seven	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Shepherd Morrel	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Singer Rosvalle	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Skata'ne Ω	Lightning | Zanford	Slain by Lightning on request from Zanford	
Skeleton Ω	Lightning | Jamus | Zanford	Slain by Lightning on request from Jamus and/or Zanford	
Slaughterhouse Zoe	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Snow Villiers	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Solandra	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Stiria	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Stubborn Old Man	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Sugriva Ω	Lightning | Zanford	Slain by Lightning on request from Zanford	
Talbot	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Taleb	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Tally	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Tanbam	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Tenio	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Thorton	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Tilda	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Tobias	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Tomesso	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Tour Guide	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Toy Maker	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Tradesman Nebro	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Triffid Ω	Lightning | Zanford	Slain by Lightning on request from Zanford	
Velno	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Virgil	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Waiting Man	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Warren Merchant	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Wealthy Benefactor	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Wedge	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Works Manager Dent	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Works Manager Ford	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Works Manager Zaphod	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Young Padd	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Zaltys	Lightning	Slain by Lightning	
Zaltys Ω	Lightning | Zanford	Slain by Lightning on request from Zanford	
Zandra		Murdered by the Children of Etro (eventually reborn within the New World)	reincarnated
Zanford	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Zomok Ω	Lightning | Zanford	Slain by Lightning on request from Zanford	
